"","species_code","days","mass_init","mass_rem","fTreatment","fTub","sp_abrev","species","family","gf","gf_old","LAM","DMC","N","C","HC_1","HC_2","CL","LG","wt_type","HC","mRem","mInit","t"
"211","I",0,3870,3870,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.26100978602383,8.26100978602383,0
"212","I",0,3870,3870,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.26100978602383,8.26100978602383,0
"213","I",14,4080,3300,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.10167774745457,8.31385226739821,0.0383561643835616
"214","I",14,4320,3700,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.21608809863232,8.37101068123816,0.0383561643835616
"215","I",14,4060,3290,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.09864284375942,8.30893825259578,0.0383561643835616
"216","I",28,3920,2610,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.86710550031674,8.27384693278451,0.0767123287671233
"217","I",28,4200,3230,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.0802374162167,8.34283980427146,0.0767123287671233
"218","I",28,4040,2480,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.81601383915903,8.3039999709552,0.0767123287671233
"219","I",42,4190,3000,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,8.00636756765025,8.34045601291618,0.115068493150685
"220","I",42,4150,2970,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.99631723179674,8.33086361322474,0.115068493150685
"221","I",42,4310,2950,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.98956044933387,8.36869318309779,0.115068493150685
"222","I",84,4390,2430,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.79564653633459,8.38708450606922,0.23013698630137
"223","I",84,4170,2450,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.80384330353877,8.33567131479285,0.23013698630137
"224","I",84,4360,2390,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.77904864492556,8.38022733634308,0.23013698630137
"225","I",168,4240,1460,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.28619171470238,8.352318548226,0.46027397260274
"226","I",168,4060,1430,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.26542972325395,8.30893825259578,0.46027397260274
"227","I",168,4220,1380,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,7.22983877815125,8.34759040703006,0.46027397260274
"228","I",252,4140,810,"inundated","I 1","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,6.69703424766648,8.32845106681936,0.69041095890411
"229","I",252,4310,740,"inundated","I 2","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,6.60665018619822,8.36869318309779,0.69041095890411
"230","I",252,4160,550,"inundated","I 3","P. distichum","Paspalum_distichum","Poaceae","AT","G",-1.99702080798094,0.0238545016954393,-1.2392666836762,-0.920267673758443,NA,17.9465212793798,1.76813983523016,-1.81006021592461,"mean",0.232968260340102,6.30991827822652,8.33327035325531,0.69041095890411
"231","II",0,3870,3870,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.26100978602383,8.26100978602383,0
"232","II",0,3870,3870,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.26100978602383,8.26100978602383,0
"233","II",0,3870,3870,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.26100978602383,8.26100978602383,0
"234","II",14,4150,3640,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.19973896063079,8.33086361322474,0.0383561643835616
"235","II",14,4130,3720,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.22147894726719,8.32603268595508,0.0383561643835616
"236","II",14,4000,3570,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.18032087477368,8.29404964010203,0.0383561643835616
"237","II",28,4210,3820,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.24800570160062,8.34521792667643,0.0767123287671233
"238","II",28,4140,3750,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.22951111896446,8.32845106681936,0.0767123287671233
"239","II",28,4220,3690,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.21338173703457,8.34759040703006,0.0767123287671233
"240","II",42,4250,3890,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.26616443661249,8.35467426191846,0.115068493150685
"241","II",42,4180,3450,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.14612951002541,8.3380665255188,0.115068493150685
"242","II",42,4160,3770,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.23483028044206,8.33327035325531,0.115068493150685
"243","II",84,4210,3660,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.20521842639541,8.34521792667643,0.23013698630137
"244","II",84,4310,3880,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.26359043261732,8.36869318309779,0.23013698630137
"245","II",84,4400,3980,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.28903709827848,8.38935981990635,0.23013698630137
"246","II",168,4250,3620,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.19422930481982,8.35467426191846,0.46027397260274
"247","II",168,4020,3140,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.0519780789023,8.29903718161307,0.46027397260274
"248","II",168,4420,3750,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,8.22951111896446,8.39389497507174,0.46027397260274
"249","II",252,4240,2850,"inundated","II 1","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,7.9550742732627,8.352318548226,0.69041095890411
"250","II",252,4000,2640,"inundated","II 2","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,7.87853419614036,8.29404964010203,0.69041095890411
"251","II",252,4390,2860,"inundated","II 3","J. procerus","Juncus_procerus","Juncaceae","Tda","G",-0.574559997707002,0.443621998023304,-0.683531438885808,-0.0274781276713635,NA,20.4732056327726,-0.0878283543939094,-0.0400097030582826,"mean",0.714610078720518,7.9585769038139,8.38708450606922,0.69041095890411
"252","J",0,3870,3870,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.26100978602383,8.26100978602383,0
"253","J",0,3870,3870,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.26100978602383,8.26100978602383,0
"254","J",0,3870,3870,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.26100978602383,8.26100978602383,0
"255","J",14,4150,3670,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.20794694104862,8.33086361322474,0.0383561643835616
"256","J",14,4280,3380,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.12563098847706,8.36170828857584,0.0383561643835616
"257","J",14,4120,3570,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.18032087477368,8.32360844234357,0.0383561643835616
"258","J",28,4200,3610,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.19146305132693,8.34283980427146,0.0767123287671233
"259","J",28,4090,3340,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.11372608597075,8.31630024903685,0.0767123287671233
"260","J",28,4230,3720,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.22147894726719,8.34995727204032,0.0767123287671233
"261","J",42,4220,3700,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.21608809863232,8.34759040703006,0.115068493150685
"262","J",42,4090,3440,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.14322675036744,8.31630024903685,0.115068493150685
"263","J",42,4230,3930,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.27639470486331,8.34995727204032,0.115068493150685
"264","J",84,3940,3380,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.12563098847706,8.27893600229198,0.23013698630137
"265","J",84,4110,3440,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.14322675036744,8.32117830749028,0.23013698630137
"266","J",84,4160,3340,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.11372608597075,8.33327035325531,0.23013698630137
"267","J",168,4060,2960,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,7.99294454731811,8.30893825259578,0.46027397260274
"268","J",168,4290,3110,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,8.04237800517328,8.36404201192206,0.46027397260274
"269","J",168,4150,2790,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,7.93379687481541,8.33086361322474,0.46027397260274
"270","J",252,4110,2360,"inundated","AA 1","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,7.76641689801966,8.32117830749028,0.69041095890411
"271","J",252,4050,2590,"inundated","AA 2","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,7.85941315469358,8.30647216010058,0.69041095890411
"272","J",252,4420,1770,"inundated","AA 3","B. articulata","Baumea_articulata","Cyperaceae","AT","G",-0.880875757981081,0.268958609057767,-0.343801249356375,0.523497756020497,NA,21.7124326844088,1.21058408373283,-0.632718806836218,"mean",0.929497702299708,7.47873482556787,8.39389497507174,0.69041095890411
"273","JJ",0,3870,3870,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.26100978602383,8.26100978602383,0
"274","JJ",0,3870,3870,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.26100978602383,8.26100978602383,0
"275","JJ",0,3870,3870,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.26100978602383,8.26100978602383,0
"276","JJ",14,4170,3770,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.23483028044206,8.33567131479285,0.0383561643835616
"277","JJ",14,4090,3720,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.22147894726719,8.31630024903685,0.0383561643835616
"278","JJ",14,3880,3560,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.17751582384608,8.26359043261732,0.0383561643835616
"279","JJ",28,3880,3630,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.1969879272589,8.26359043261732,0.0767123287671233
"280","JJ",28,4210,4030,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.30152165494073,8.34521792667643,0.0767123287671233
"281","JJ",28,4000,3750,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.22951111896446,8.29404964010203,0.0767123287671233
"282","JJ",42,4010,3690,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.21338173703457,8.29654652030061,0.115068493150685
"283","JJ",42,4020,3840,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.25322764558177,8.29903718161307,0.115068493150685
"284","JJ",42,4010,3960,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.28399930424853,8.29654652030061,0.115068493150685
"285","JJ",84,4130,3710,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.21878715560148,8.32603268595508,0.23013698630137
"286","JJ",84,4180,4030,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.30152165494073,8.3380665255188,0.23013698630137
"287","JJ",84,4290,3930,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.27639470486331,8.36404201192206,0.23013698630137
"288","JJ",168,4070,3140,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.0519780789023,8.31139827843664,0.46027397260274
"289","JJ",168,4090,3340,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.11372608597075,8.31630024903685,0.46027397260274
"290","JJ",168,4270,3610,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.19146305132693,8.35936910622267,0.46027397260274
"291","JJ",252,4020,3000,"inundated","JJ 1","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.00636756765025,8.29903718161307,0.69041095890411
"292","JJ",252,4300,3170,"inundated","JJ 2","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,8.06148686687133,8.36637030168165,0.69041095890411
"293","JJ",252,4280,2770,"inundated","JJ 3","Sphagnum","Sphagnum_sp","Sphagnaceae","Tda","NV",0.228537662190338,1.19287221164225,-0.9720248788431,-0.0682458651689163,NA,17.897516029788,0.793919361354361,-0.26529572200069,"mean",0.222969961108561,7.92660259918138,8.36170828857584,0.69041095890411
"294","K",0,3870,3870,"inundated","K 1","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.26100978602383,8.26100978602383,0
"295","K",0,3870,3870,"inundated","K 2","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.26100978602383,8.26100978602383,0
"296","K",0,3870,3870,"inundated","K 3","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.26100978602383,8.26100978602383,0
"297","K",14,4210,3180,"inundated","K 1","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.06463647577422,8.34521792667643,0.0383561643835616
"298","K",14,4270,3170,"inundated","K 2","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.06148686687133,8.35936910622267,0.0383561643835616
"299","K",14,4300,3320,"inundated","K 3","E. acuta","Eleocharis_acuta","Cyperaceae","AT","G",0.84175243218497,-1.09683860223573,0.944306718841277,-0.705872449578468,NA,14.4654842803741,0.754483501326576,-0.0763391224367544,"mean",-0.555494399903256,8.10772006191053,8.36637030168165,0.0383561643835616
